,Sim,Wsnr,Heterogeneity,gKCC2,gGABA_tonic,current_noise,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,STD FR,STD CV
998,999,0.30000000000000004,0.4,0.007,0.002,0.001,9.428103915295699e-07,3.5164911474171937e-06,2.515275090691541e-08,0.08445439978250856,0.6237666237666238,0.14886314886314891,0.38631488631488636,0.78,12.70945945945946,0.15486186642634914,9.919952170205624,0.13064318695654528
999,1000,0.30000000000000004,0.4,0.007,0.002,0.01,1.5816590922618954e-09,2.6486157766467134e-05,7.667983473302592e-10,0.46847507318289994,0.8102139406487232,0.16045548654244304,0.4853347135955831,0.73,11.376811594202898,0.19164099298584916,8.88142737136937,0.18091126263220755
1000,1001,0.30000000000000004,0.4,0.007,0.003,0.001,2.7562086347711846e-09,1.9564471172506575e-06,5.885840632453295e-09,0.27253958222940433,0.8149727552712626,0.15730869462212746,0.486140724946695,0.69,11.850746268656716,0.16247370601481795,9.146002685038143,0.15189570837188204
1001,1002,0.30000000000000004,0.4,0.007,0.003,0.01,4.757468991628903e-09,6.493328534878434e-09,3.418284766302823e-09,0.03530528900227325,0.738095238095238,0.21067821067821066,0.47438672438672436,0.68,11.651515151515152,0.1465545330359151,8.65717853163248,0.1515948268861516
1002,1003,0.30000000000000004,0.4,0.007,0.004,0.001,1.2708805946996614e-13,1.0263721870081729e-06,7.298856084885641e-13,0.07335557408333418,0.8685300207039338,0.07625948930296753,0.4723947550034507,0.73,9.565217391304348,0.15284416450358196,7.09608641041281,0.1377676763802541
1003,1004,0.30000000000000004,0.4,0.007,0.004,0.01,4.419157536674831e-10,0.00024863506853973013,3.5815215329664294e-10,0.0838330679807653,0.8793650793650791,0.2365079365079365,0.5579365079365078,0.73,11.257142857142858,0.20822382903745218,8.564354223483875,0.17997299792151905
1004,1005,0.30000000000000004,0.4,0.007,0.005,0.001,7.869057635680723e-12,1.825665329525432e-06,7.859626340121434e-11,0.13514763463585194,0.9956212370005473,0.15216201423097966,0.5738916256157635,0.63,9.844827586206897,0.15517862093369286,7.241646136299186,0.15174674739523591
1005,1006,0.30000000000000004,0.4,0.007,0.005,0.01,1.5808511795132317e-07,1.1576350230996663e-09,9.267897745358142e-08,6.551564861597331e-05,0.7277167277167277,0.18327228327228326,0.4554945054945055,0.7,12.476923076923077,0.12092266474572405,10.717502137672096,0.11792248741471842
1006,1007,0.30000000000000004,0.4,0.007,0.006,0.001,1.744315145045197e-08,2.5665768731556258e-06,4.3638808521167987e-08,0.024848328618250315,0.6349206349206349,0.15873015873015875,0.3968253968253968,0.67,12.26984126984127,0.14441625921791257,8.85546436846504,0.1447599600471464
1007,1008,0.30000000000000004,0.4,0.007,0.006,0.01,1.2136138518057616e-12,7.435240489224656e-06,1.7840940512873468e-10,0.002035442762616361,0.8382936507936508,0.14384920634920634,0.4910714285714286,0.69,10.484375,0.1338543342569934,9.057959530676596,0.12153010939516387
1008,1009,0.4,0.1,0.001,0.001,0.001,6.365816611256218e-19,9.571457139397408e-09,2.922687618174808e-15,0.07744753473388481,1.0297619047619049,0.06448412698412705,0.5471230158730159,0.98,10.546875,0.15613190422594336,4.771922069185016,0.13303386566499611
1009,1010,0.4,0.1,0.001,0.001,0.01,3.314255281982499e-18,3.391477508545953e-05,1.9603732581437675e-16,0.10568537903861794,0.9693877551020409,0.01814058956916101,0.49376417233560094,0.98,10.081632653061224,0.1592523314104282,5.038471321026977,0.11686515933265348
1010,1011,0.4,0.1,0.001,0.002,0.001,9.289130454160593e-25,3.3929771070030942e-06,5.262765996637116e-18,0.723213423525727,1.0503759398496242,0.32522974101921476,0.6878028404344194,0.96,9.26842105263158,0.1843330443238156,3.925497304275291,0.136537582458229
1011,1012,0.4,0.1,0.001,0.002,0.01,2.4886891630008852e-21,0.0015940113022945067,1.6262222196252007e-17,0.6919315163092002,1.0297619047619049,0.10615079365079368,0.5679563492063493,0.98,9.520833333333334,0.18473642748290106,4.355860914395174,0.12734760754344818
1012,1013,0.4,0.1,0.001,0.003,0.001,1.620230502152928e-23,4.792256320558978e-06,5.049301251904564e-17,0.43740875652599387,0.9889543446244478,0.26272295859924727,0.6258386516118475,0.97,9.850515463917526,0.1694818050240884,4.019389185562727,0.12765180444833021
1013,1014,0.4,0.1,0.001,0.003,0.01,4.7617844992004405e-20,0.02367256407451342,9.444685610147515e-17,0.6178436074843606,1.0288753799392096,0.15231340763255657,0.5905943937858831,0.97,9.75,0.1858247460618918,4.258127397832316,0.11164605134760944
1014,1015,0.4,0.1,0.001,0.004,0.001,1.769835421670232e-23,7.238600893447802e-07,3.0743340274675646e-17,0.7007240278072506,1.0293233082706768,0.2620718462823726,0.6456975772765247,0.97,9.642105263157895,0.18500594354696895,3.713179342696085,0.15310260192380815
1015,1016,0.4,0.1,0.001,0.004,0.01,2.877845643406782e-20,0.004567632137392045,8.961675719560824e-17,0.010508620892247907,0.9661654135338346,0.32522974101921476,0.6456975772765247,0.97,9.784210526315789,0.216072475719138,4.490722970500845,0.1547120469454246
1016,1017,0.4,0.1,0.001,0.005,0.001,2.7301187551567074e-25,0.00010760796572828422,1.2790698916235303e-18,0.005000467415400959,1.0508100147275405,0.4482899689085256,0.7495499918180331,0.98,9.144329896907216,0.21883207747519892,3.807181739605364,0.1497990187957198
1017,1018,0.4,0.1,0.001,0.005,0.01,4.748887105923247e-27,1.8613434709204386e-05,9.7917328164595e-19,3.759344165846138e-05,1.0714285714285714,0.538548752834467,0.8049886621315192,0.99,9.204081632653061,0.23226747418672258,3.363092550546326,0.11925542429008593
1018,1019,0.4,0.1,0.001,0.006,0.001,1.2849063576066262e-24,0.0014501381394016494,2.3616532875398793e-17,0.00870031307587341,1.0714285714285714,0.37057387057387065,0.721001221001221,0.92,9.324175824175825,0.21659233372923722,3.4148782630576218,0.14712751340477218
1019,1020,0.4,0.1,0.001,0.006,0.01,7.660890434669316e-19,0.0005887593115476003,1.807337378743432e-15,0.038408526057432356,0.9815409309791332,0.2599429284822543,0.6207419297306938,0.91,10.01123595505618,0.21074015152982795,4.389068089826609,0.1674635872951738
1020,1021,0.4,0.1,0.002,0.001,0.001,1.1459062258109479e-30,6.13891699896856e-05,6.585690901427194e-21,0.851668078928961,1.0734740631647848,0.3341515300278187,0.7038127965963017,1.0,8.15979381443299,0.17720870187493912,3.6145085589103214,0.11897957951049479
1021,1022,0.4,0.1,0.002,0.001,0.01,2.2747397020016665e-21,0.0008916713174823331,5.27962148440357e-18,0.2926148124599735,1.0089285714285714,0.25198412698412703,0.6304563492063492,0.97,9.296875,0.19329018535666143,4.349675589555502,0.12731187000926822
1022,1023,0.4,0.1,0.002,0.002,0.001,1.6809684196489007e-23,0.0013243629819969164,1.142927888721589e-18,0.5436213102371077,1.0306122448979593,0.13038548752834467,0.580498866213152,0.99,9.158163265306122,0.1874424514607081,4.151221198964492,0.1275796397447253
1023,1024,0.4,0.1,0.002,0.002,0.01,7.383951547660846e-27,0.017477047127300714,5.113640606141174e-19,0.27925549485731704,1.0301914580265097,0.27229585992472594,0.6512436589756179,0.98,8.963917525773196,0.19319434788750553,3.8357027492790507,0.11674158873618747
1024,1025,0.4,0.1,0.002,0.003,0.001,4.2297825094481476e-29,5.981814280445742e-05,3.1868543732161406e-20,0.023638014487509205,1.1559482899689086,0.540337097038128,0.8481426935035183,0.97,8.494845360824742,0.20835506293911138,3.185416871649583,0.11927674810096614
1025,1026,0.4,0.1,0.002,0.003,0.01,1.1337315669104704e-23,0.0007068796347392484,3.0806182226239e-19,0.5502618016365435,1.0297619047619049,0.18948412698412703,0.6096230158730159,0.99,8.765625,0.18734940103036832,4.104718527829689,0.1270192021186797
1026,1027,0.4,0.1,0.002,0.004,0.001,5.922385645556561e-20,0.0003447434575395014,2.0101606726471167e-18,0.1773042360496566,0.9880952380952381,0.1775793650793651,0.5828373015873016,0.98,9.067708333333334,0.16281335172624417,4.687427661478865,0.11096302489150471
1027,1028,0.4,0.1,0.002,0.004,0.01,3.9726467880400284e-30,0.002588795292971574,6.459003826762628e-20,0.0017985223837299917,1.1131592421915002,0.39042498719918073,0.7517921146953405,0.94,8.344086021505376,0.21935422479513564,2.8867313198547606,0.11398433780851261
1028,1029,0.4,0.1,0.002,0.005,0.001,7.408698653115131e-30,0.0002891945713261327,2.726639208055202e-20,0.012508231299512442,1.1299603174603174,0.46031746031746035,0.7951388888888888,0.98,8.385416666666666,0.21203124807177245,3.232709749790242,0.12514438986604529
1029,1030,0.4,0.1,0.002,0.005,0.01,3.089956370285199e-26,0.1578094049068675,2.239007131499427e-19,0.6461423333651354,1.1619047619047618,0.14285714285714288,0.6523809523809523,0.92,8.305555555555555,0.18535182114224133,3.3876363805629404,0.10779715775597751
1030,1031,0.4,0.1,0.002,0.006,0.001,1.1946837218486224e-28,1.0081276991931444e-07,5.144872769690873e-20,0.35947803723286564,1.0940926198658156,0.21044018982163312,0.6522664048437243,0.98,8.561855670103093,0.16731755494836714,3.449381934745151,0.13703503385925672
1031,1032,0.4,0.1,0.002,0.006,0.01,2.9032003501512546e-25,0.005685097298501838,3.155586705804746e-18,0.2646958271531383,1.0714285714285714,0.2936507936507936,0.6825396825396826,0.92,8.827777777777778,0.19445681021971378,3.5080551046532826,0.12841295703838781
1032,1033,0.4,0.1,0.003,0.001,0.001,1.6809684196489007e-23,9.3898668633533e-07,1.1717044037552664e-18,0.8480231954456008,0.9773242630385488,0.2528344671201814,0.6150793650793651,0.98,9.11734693877551,0.17703766247516595,4.5629391152446255,0.13496183299435194
1033,1034,0.4,0.1,0.003,0.001,0.01,5.95108637134598e-26,0.0023176454151994353,3.7140439518972577e-19,0.09265733630795814,1.0674603174603174,0.3650793650793651,0.7162698412698413,0.98,8.833333333333334,0.20099089517705962,3.7946416900091577,0.11917184525781037
1034,1035,0.4,0.1,0.003,0.002,0.001,1.4576783879212407e-27,0.0018970877261979672,2.9025429261497364e-20,0.5960130020388248,1.1665831244778613,0.16507936507936508,0.6658312447786132,0.96,8.26842105263158,0.17293822571550413,3.787660384872928,0.11277620040597033
1035,1036,0.4,0.1,0.003,0.002,0.01,7.940566024360418e-22,0.0009033590157706445,8.288837669999885e-18,0.28230449119774104,0.9889543446244478,0.3245786287023401,0.656766486663394,0.98,9.43298969072165,0.1932087878143792,4.559813743019307,0.119244599119785
1036,1037,0.4,0.1,0.003,0.003,0.001,2.8777506768365634e-36,2.012763079462187e-05,1.399527453408313e-21,0.15711930626116513,1.2297410192147034,0.12297410192147032,0.6763575605680868,0.98,7.8,0.161485580597542,2.60101194881814,0.11957321437138335
1037,1038,0.4,0.1,0.003,0.003,0.01,2.0355151169537048e-27,0.018153071154102432,3.2121244857355984e-21,0.8136299412858994,1.1201814058956916,0.1609977324263039,0.6405895691609977,0.99,8.107142857142858,0.17675764926221654,3.5723213169921784,0.10039817561296203
1038,1039,0.4,0.1,0.003,0.004,0.001,2.1080486919964435e-26,0.00042500742223557905,3.124711544023268e-19,0.6966597275834308,1.0501519756838906,0.2161431948665991,0.6331475852752448,0.96,8.670212765957446,0.17458049411348456,3.58079480619769,0.11960046748243441
1039,1040,0.4,0.1,0.003,0.004,0.01,1.415583151880691e-32,0.024990592978825655,7.622389750306079e-22,0.5935225263629456,1.2890915231340765,0.08848362039851408,0.6887875717662952,0.95,7.595744680851064,0.17302658853939898,2.722323588783335,0.10433736435160006
1040,1041,0.4,0.1,0.003,0.005,0.001,1.1233235459888729e-28,0.00042500742223557905,1.5308668022043556e-20,0.9545504164804778,1.1401553529213104,0.34380276933468423,0.7419790611279973,0.96,8.111702127659575,0.17884788180665867,3.3223567763817816,0.11856453079972772
1041,1042,0.4,0.1,0.003,0.005,0.01,1.2077149275963833e-28,0.0016297003468338134,1.2352830399787865e-19,0.4731874696403975,1.0714285714285714,0.3756056808688387,0.723517126148705,0.96,8.594736842105263,0.18871127966543197,3.261655001958446,0.11858832314132194
1042,1043,0.4,0.1,0.003,0.006,0.001,1.0688771010905518e-33,9.143244782004407e-05,1.241080938596371e-21,0.04215639163287606,1.2678149273893953,0.05015197568389059,0.658983451536643,0.97,7.691489361702128,0.1542552085903485,2.6578930855363887,0.108845337912292
1043,1044,0.4,0.1,0.003,0.006,0.01,1.0609037952734449e-30,0.004967547697149656,1.966749250456951e-20,0.12513896423033258,1.1619047619047618,0.05396825396825404,0.6079365079365079,0.92,7.861111111111111,0.16066470503064204,2.958065976442658,0.09976140121662676
1044,1045,0.4,0.1,0.004,0.001,0.001,1.1342615828255648e-20,0.0003584961407896215,1.414965299440389e-17,0.017318427794766708,0.947717231222386,0.40705285550646375,0.6773850433644248,0.98,9.474226804123711,0.2128859357467987,5.114851598667839,0.1505810550680094
1045,1046,0.4,0.1,0.004,0.001,0.01,4.2297825094481476e-29,2.5562871143859637e-06,8.519661286294512e-21,0.00015105608111048774,1.0734740631647848,0.4895270823105876,0.7815005727376862,0.99,8.20103092783505,0.22791345645317168,3.6838039182782,0.11804547311591893
1046,1047,0.4,0.1,0.004,0.002,0.001,2.2981289320453183e-33,0.003612584458375918,4.8242050373707476e-21,0.49230427444280633,1.1244778613199666,0.34628237259816214,0.7353801169590644,0.97,7.994736842105263,0.18834143847723464,3.068940102348131,0.11940107629999398
1047,1048,0.4,0.1,0.004,0.002,0.01,9.784567661469166e-26,0.0023683028749687408,2.5077100163681305e-19,0.4864675206792807,1.0337723741979061,0.22982100641675113,0.6317966903073287,0.96,8.574468085106384,0.18851663683382194,4.117268671438777,0.12039105142018595
1048,1049,0.4,0.1,0.004,0.003,0.001,2.2503845882277853e-33,2.7102473264406386e-05,1.6446734608257156e-21,0.8509537212765801,1.1971854033709703,0.2929144166257569,0.7450499099983636,0.99,7.974226804123711,0.1820304086248516,2.8058950590819514,0.1294167885649292
1049,1050,0.4,0.1,0.004,0.003,0.01,1.0843491557585002e-26,0.017944747913807877,2.916268503632597e-20,0.3411471770353628,1.1614319486659912,0.29365079365079366,0.7275413711583925,0.96,8.207446808510639,0.19140152441965277,3.6213092542968166,0.10859386808666424
1050,1051,0.4,0.1,0.004,0.004,0.001,1.733555906218011e-27,0.0021126597727159314,1.1958764571195285e-20,0.9204719985082812,1.1716269841269842,0.24007936507936511,0.7058531746031746,0.97,8.161458333333334,0.17832901900139694,3.941297634019861,0.11320105863934203
1051,1052,0.4,0.1,0.004,0.004,0.01,3.3658725271844434e-31,0.0038562478347592168,9.614308008150183e-21,0.740914889977863,1.2636968766001022,0.1607782898105479,0.712237583205325,0.96,7.983870967741935,0.1837800235880602,2.815521125681199,0.11568694095278662
1052,1053,0.4,0.1,0.004,0.005,0.001,3.640080357941792e-36,0.00013464721506713714,4.966924264111311e-23,0.29623190218257683,1.362133856979218,0.08672884961544762,0.7244313532973329,0.99,7.360824742268041,0.16635805859386996,2.49509030066248,0.11857625981960157
1053,1054,0.4,0.1,0.004,0.005,0.01,6.256709297914498e-38,0.08408109922975793,2.7546125637265275e-23,0.559152530757866,1.3771094402673352,0.08086883876357562,0.7289891395154554,0.97,7.094736842105263,0.1724855677248546,2.3800649447597513,0.10179176575458053
1054,1055,0.4,0.1,0.004,0.006,0.001,2.4037943947499773e-37,0.0025330626773637952,4.5296910043761096e-23,0.5212911187941411,1.2834467120181403,0.09977324263038553,0.6916099773242629,0.99,7.418367346938775,0.17159041087325733,2.596793428433264,0.1144106025704425
1055,1056,0.4,0.1,0.004,0.006,0.01,7.566630446076767e-32,0.0004091191221532326,3.8688780551275345e-21,0.15515237197911286,1.2890915231340765,0.13103681188787575,0.7100641675109761,0.96,7.877659574468085,0.16209893197020186,3.008574775866938,0.1045712145537194
1056,1057,0.4,0.1,0.005,0.001,0.001,1.620230502152928e-23,2.783289472039152e-07,2.340103652531672e-19,0.13759942460243232,1.032236949762723,0.12796596301750948,0.5801014563901162,0.99,8.788659793814434,0.16052787347598613,4.077114309219858,0.12290620247162275
1057,1058,0.4,0.1,0.005,0.001,0.01,1.4483767216218459e-21,0.0017520725417244573,2.0195505720285525e-17,0.010254738984999729,0.9672619047619049,0.39781746031746035,0.6825396825396826,0.99,9.515625,0.21320401413068168,4.7971634006679755,0.12772623379267464
1058,1059,0.4,0.1,0.005,0.002,0.001,4.548436423330233e-27,3.271176887177618e-07,6.983208658191714e-20,0.8288461255778503,1.0916538658474142,0.1968766001024066,0.6442652329749103,0.96,8.306451612903226,0.18257854355907868,3.5195553987184147,0.14561166114985935
1059,1060,0.4,0.1,0.005,0.002,0.01,9.289130454160593e-25,0.004004549596742743,2.036808584780794e-19,0.8573750811952181,1.0714285714285714,0.2492898913951546,0.660359231411863,0.96,8.652631578947368,0.18187202901224758,3.6900104722505276,0.11979153412568105
1060,1061,0.4,0.1,0.005,0.003,0.001,1.1337315669104704e-23,4.144133568941348e-06,1.9340008844831138e-19,0.009024276368143867,1.0297619047619049,0.052579365079365135,0.541170634920635,0.97,8.645833333333334,0.14735991671083912,4.376140724301367,0.10724108980597159
1061,1062,0.4,0.1,0.005,0.003,0.01,1.3945472587387147e-26,0.021004666093183313,2.1364824464630652e-21,0.5433896998633332,1.18140589569161,0.2630385487528345,0.7222222222222223,0.98,8.045918367346939,0.1870865816143645,3.4286359627065517,0.1119053197566953
1062,1063,0.4,0.1,0.005,0.004,0.001,9.492223468304684e-32,0.03455774499979443,4.742685388083777e-22,0.9007963617667277,1.2718462823725982,0.16507936507936513,0.7184628237259817,0.97,7.568421052631579,0.18109441578576704,2.997903237717102,0.10313737501711806
1063,1064,0.4,0.1,0.005,0.004,0.01,4.247104007506097e-34,0.0527656473533307,1.841908262004393e-22,0.7401728171687183,1.3529213103681188,0.19486659912191823,0.7738939547450185,0.97,7.329787234042553,0.175521553146007,2.754641336163542,0.1030575701521065
1064,1065,0.4,0.1,0.005,0.005,0.001,1.9190232208187743e-38,0.00026003180679935533,5.028003917442225e-24,0.12015180722167251,1.3799603174603177,0.09424603174603181,0.7371031746031748,0.97,6.880208333333333,0.1602070557021621,2.2966742164698113,0.11186650127734106
1065,1066,0.4,0.1,0.005,0.005,0.01,3.908983991552934e-34,0.021749093399322145,1.968588261543644e-21,0.4493587645189976,1.3396825396825398,0.14285714285714285,0.7412698412698413,0.92,7.444444444444445,0.17001857583282326,2.5673640226293113,0.10926205882360499
1066,1067,0.4,0.1,0.005,0.006,0.001,9.424629197030309e-36,4.79660133890851e-09,1.7522561089382498e-21,4.472298833773763e-05,1.218975468975469,0.1608946608946608,0.689935064935065,0.9,7.244318181818182,0.12666610654467567,2.5517310503471533,0.1114130202926517
1067,1068,0.4,0.1,0.005,0.006,0.01,1.2150937609984703e-36,0.0008347286148908987,1.4114350156773178e-23,0.004119244336103719,1.400793650793651,0.12301587301587295,0.761904761904762,0.96,7.052083333333333,0.14546853489398454,2.4806324448391965,0.09345008494728772
1068,1069,0.4,0.1,0.006,0.001,0.001,9.583614416425513e-24,1.1727572451272415e-05,4.357850892905143e-19,0.07513786089238468,1.0503759398496242,0.4094402673350042,0.7299081035923142,0.98,8.763157894736842,0.20489356000789652,4.065802248319225,0.15465047378452432
1069,1070,0.4,0.1,0.006,0.001,0.01,2.64711770247842e-24,5.243958655351777e-07,2.593932269889691e-18,0.2127858226831688,1.0293233082706768,0.14402673350041778,0.5866750208855472,0.97,9.105263157894736,0.16355272009447122,4.151660883145763,0.12164903341340226
1070,1071,0.4,0.1,0.006,0.002,0.001,2.40612136102637e-28,0.002216051527875423,2.745802402041471e-20,0.4155406054196902,1.1401553529213104,0.2799729821006417,0.710064167510976,0.98,8.21808510638298,0.19017860720599897,3.3813934797797978,0.12497224039683523
1071,1072,0.4,0.1,0.006,0.002,0.01,1.6617878447569707e-34,0.027126642296290637,1.8075368672105667e-22,0.1846432915860667,1.3139515455304929,0.26207184628237257,0.7880116959064327,0.97,7.405263157894737,0.19671055993825298,2.8193828522550866,0.12306841712696588
1072,1073,0.4,0.1,0.006,0.003,0.001,2.40612136102637e-28,2.1410311171967588e-07,9.456683669918323e-21,0.002866954849506599,1.182708544410672,0.1318811212428233,0.6572948328267476,0.96,8.0,0.1419468862045849,3.540044476220182,0.1120933322198541
1073,1074,0.4,0.1,0.006,0.003,0.01,3.1964595562328044e-34,0.041561076507924975,8.595697519053188e-22,0.512504541608092,1.310368118878757,0.17359000337723748,0.7419790611279973,0.97,7.632978723404255,0.18761553239114084,2.5182055540231945,0.10443337809868952
1074,1075,0.4,0.1,0.006,0.004,0.001,1.735538730265282e-31,2.0221259530707057e-05,1.5588424310048217e-20,0.7307557701125829,1.2636968766001022,0.2613927291346646,0.7625448028673834,0.95,8.064516129032258,0.18421766119812372,2.9668652281487136,0.1358466652286599
1075,1076,0.4,0.1,0.006,0.004,0.01,4.978095902396883e-31,0.09592669691771365,1.1596815889272523e-21,0.9094168441744803,1.2852022529441882,0.2898105478750641,0.7875064004096262,0.94,7.559139784946237,0.18094582720260743,3.115042814015297,0.09597944524104797
1076,1077,0.4,0.1,0.006,0.005,0.001,5.3557709297551105e-40,0.00037810928183344624,2.34255041878802e-24,0.003433090603482563,1.478750640040963,0.0826932923707117,0.7807219662058373,0.97,6.478494623655914,0.14404286875089706,2.281192362352881,0.09684385599257744
1077,1078,0.4,0.1,0.006,0.005,0.01,2.7188955821022002e-33,0.08231260473049964,1.859089290220114e-22,0.16823194302070021,1.3396825396825398,0.10634920634920633,0.7230158730158731,0.93,6.966666666666667,0.1625152270365488,2.94089933334837,0.10141911706435106
1078,1079,0.4,0.1,0.006,0.006,0.001,5.392732597842099e-41,4.07305263937735e-05,1.3083526247618119e-23,0.00014736671238708003,1.4334023464458248,0.20634920634920634,0.8198757763975155,0.95,6.717391304347826,0.13315511037204542,2.0233747474504167,0.09637953087832651
1079,1080,0.4,0.1,0.006,0.006,0.01,2.2909199639058515e-41,0.02695151704544417,3.974497820644985e-23,0.26134413176260235,1.4334023464458248,0.060731538992408615,0.7470669427191167,0.93,6.913043478260869,0.16584379642882968,2.172717062319033,0.09986750997359153
1080,1081,0.4,0.1,0.007,0.001,0.001,1.186662255080302e-22,1.9504141382785448e-05,2.0554403055604264e-18,0.03287510514167145,1.0385487528344672,0.3344671201814059,0.6865079365079365,0.99,9.270408163265307,0.2095171000265629,4.1675179610712805,0.15255996819964418
1081,1082,0.4,0.1,0.007,0.001,0.01,4.146434938709799e-24,0.0037691223268330205,3.2177251437790065e-18,0.09314149843289375,1.0284178187403994,0.19687660010240662,0.612647209421403,0.95,8.983870967741936,0.2023385898852865,4.320152583988449,0.13687395554606283
1082,1083,0.4,0.1,0.007,0.002,0.001,6.90219758985179e-23,0.0027005454376892333,3.28357839054353e-19,0.7464087467416611,1.0674603174603174,0.32341269841269843,0.6954365079365079,0.97,8.703125,0.18359842790320846,4.763455790464349,0.11178298576470594
1083,1084,0.4,0.1,0.007,0.002,0.01,4.748682762201594e-23,0.0035680446804962126,2.0715642621033218e-18,0.5239131064744296,0.9844720496894409,0.09799861973775015,0.5412353347135955,0.94,8.793478260869565,0.1881616980769852,4.56305590652242,0.13425632987134922
1084,1085,0.4,0.1,0.007,0.003,0.001,2.564707503184963e-34,5.847491098482082e-06,6.9006198660693995e-22,0.25755001398326866,1.1924603174603174,0.13591269841269846,0.6641865079365079,0.97,7.744791666666667,0.1650670610131529,2.675111749677738,0.12165314242375623
1085,1086,0.4,0.1,0.007,0.003,0.01,2.2211762828453868e-29,0.01725232753035388,3.673950261359338e-21,0.07998208449088469,1.1614319486659912,0.25109760216143207,0.7062647754137117,0.95,7.851063829787234,0.20196488881051453,3.2080598193357304,0.11816136360761376
1086,1087,0.4,0.1,0.007,0.004,0.001,2.1457861030406153e-31,7.208213910727091e-08,1.0359011098038947e-21,0.0032935240320919774,1.2551892551892552,0.13492063492063494,0.695054945054945,0.94,7.368131868131868,0.14137229456236153,3.1016082011047503,0.11869480506280598
1087,1088,0.4,0.1,0.007,0.004,0.01,7.090486107736251e-25,0.0004472868577886626,4.453931816683256e-20,0.04542469229641808,1.194271911663216,0.047964113181504404,0.6211180124223602,0.93,8.103260869565217,0.15422700688848776,3.890860279495496,0.1121386222753394
1088,1089,0.4,0.1,0.007,0.005,0.001,7.293138854780584e-36,4.144133568941348e-06,1.2499327707534249e-23,0.013966538088857996,1.296626984126984,0.05059523809523812,0.673611111111111,0.96,7.026041666666667,0.1489785279118795,2.5376024113843934,0.1105276650959922
1089,1090,0.4,0.1,0.007,0.005,0.01,4.374248450984569e-36,0.005753672676429796,2.0101433819685792e-22,0.01340571051198531,1.3067076292882747,0.21172555043522784,0.7592165898617512,0.96,7.274193548387097,0.14975729670624802,2.573140971101793,0.09486171867365695
1090,1091,0.4,0.1,0.007,0.006,0.001,5.8540021603265865e-33,2.6419671174109674e-09,2.4327535615813255e-22,0.00036374901645296076,1.2678149273893953,0.13188112124282333,0.6998480243161093,0.94,7.345744680851064,0.1337348536016488,3.1799125136372233,0.11762674087687636
1091,1092,0.4,0.1,0.007,0.006,0.01,1.0227505955870258e-39,0.028629704840179664,5.468242709402959e-24,0.0037715816619953244,1.4593042890915233,0.11060452549814244,0.7849544072948329,0.95,6.73404255319149,0.14503214037181913,2.089362785457101,0.09153621275122623
1092,1093,0.4,0.2,0.001,0.001,0.001,1.7966967578882197e-15,1.706870304861038e-07,2.2310890128939485e-14,0.030237269765780287,0.855094726062468,0.11776753712237589,0.4864311315924219,0.94,10.591397849462366,0.1510565687637251,6.506798031801974,0.12641606424114848
1093,1094,0.4,0.2,0.001,0.001,0.01,6.674764422888865e-16,9.332454294176272e-05,6.4018834448561575e-15,0.09275682693172686,0.8757763975155279,0.3588681849551415,0.6173222912353347,0.93,10.282608695652174,0.20287845196681586,6.253392274105106,0.14325948215431708
1094,1095,0.4,0.2,0.001,0.002,0.001,6.437791796480347e-14,2.324647964335342e-05,3.704375742539029e-14,0.007151843205851436,0.8595848595848595,0.5024420024420025,0.681013431013431,0.92,10.56043956043956,0.21652876773357332,6.646834810163392,0.13809032967932514
1095,1096,0.4,0.2,0.001,0.002,0.01,1.4161476243657635e-18,0.01589972385476273,1.140251690411386e-16,0.4622716332944945,0.9917027417027416,0.11183261183261184,0.5517676767676767,0.91,9.107954545454545,0.1700545577332314,6.320713092518429,0.11549395675284282
1096,1097,0.4,0.2,0.001,0.003,0.001,1.1066922660357705e-13,1.4299357401597992e-07,5.158272127933946e-14,0.3120912885527747,0.9449112978524744,0.14154995331465922,0.5432306255835668,0.87,10.16470588235294,0.1650326964547559,7.155577107195773,0.14864134280310468
1097,1098,0.4,0.2,0.001,0.003,0.01,1.727183022252089e-13,8.531918543451428e-06,4.5336165427247235e-15,9.981366651655201e-05,0.8778801843317972,0.49795186891961085,0.6879160266257041,0.95,10.236559139784946,0.23612524468798143,6.5099557329026405,0.15692576596077898
1098,1099,0.4,0.2,0.001,0.004,0.001,8.463014477449426e-14,0.00010160925020327633,5.4873268873332903e-14,0.3569187236519449,0.8242375601926164,0.10834670947030496,0.4662921348314607,0.91,10.55056179775281,0.1665470373331205,6.420667534960493,0.14730796892469492
1099,1100,0.4,0.2,0.001,0.004,0.01,9.502209517593266e-18,0.01932673291808275,4.050171743751926e-16,0.6006405552050472,0.9474969474969476,0.12881562881562886,0.5381562881562882,0.93,9.615384615384615,0.1865718192342632,6.215045959656488,0.1304281344211589
1100,1101,0.4,0.2,0.001,0.005,0.001,1.046362046699605e-09,0.0020794979987841804,2.380991983031677e-11,0.0016103780619143848,0.7568218298555377,0.3947743891564116,0.5757981095059747,0.89,11.98314606741573,0.2287649920390384,6.729295937178346,0.17799560980472345
